user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
13915,27.0,Male,Mobile,10.67,5,3,3,1,0,1,19.46,41.36,1
13916,40.0,Female,Desktop,21.85,13,11,4,0,0,1,34.68,38.52,1
13917,43.0,Female,Desktop,29.06,12,8,8,0,0,1,34.02,20.48,1
13918,39.0,Female,Mobile,25.25,15,12,8,1,1,1,35.07,18.26,1
13919,32.0,Female,Mobile,4.99,7,4,2,1,1,1,7.65,73.63,1
13920,43.0,Male,Desktop,15.76,7,4,2,1,0,1,19.56,63.68,1
13921,36.0,Female,Mobile,3.96,3,1,0,1,0,0,5.2,96.64,0
13922,26.0,Female,Mobile,6.74,2,1,0,0,0,0,7.29,95.9,1
13923,48.0,Male,Mobile,5.88,1,1,0,0,1,0,3.76,88.38,0
13924,41.0,Male,Mobile,2.13,2,0,0,0,0,0,4.76,83.28,0
13925,36.0,Male,Desktop,13.48,10,2,3,1,0,0,19.67,37.36,1
13926,22.0,Female,Mobile,5.94,1,1,0,1,0,0,5.96,75.61,1
13927,30.0,Male,Mobile,4.13,1,1,0,0,0,0,2.69,93.99,1
13928,58.0,Female,Mobile,5.85,2,0,0,0,0,0,3.93,76.77,0
13929,22.0,Male,Mobile,15.42,13,7,6,0,0,1,25.96,31.12,1
13930,35.0,Female,Mobile,12.68,5,3,3,1,1,1,9.34,37.84,1
13931,37.0,Male,Mobile,12.68,7,3,2,1,0,1,13.14,58.64,1
13932,41.0,Male,Mobile,11.59,7,5,6,1,0,1,18.45,59.16,1
13933,23.0,Female,Mobile,6.49,3,0,0,1,0,0,5.53,94.71,1
13934,39.0,Female,Mobile,4.44,6,2,6,1,1,0,22.42,30.26,1
13935,21.0,Female,Mobile,23.32,14,12,5,0,1,1,16.8,26.98,1
13936,38.0,Male,Mobile,2.27,1,0,0,0,0,0,5.38,70.36,1
13937,31.0,Female,Mobile,17.73,16,5,4,1,0,1,35.51,6.94,1
13938,29.0,Male,Mobile,25.99,15,13,8,0,1,1,31.28,21.56,1
13939,46.0,Female,Tablet,12.8,8,2,1,1,1,0,18.66,43.18,1
13940,35.0,Female,Mobile,7.35,9,1,4,0,0,0,5.99,38.87,1
13941,42.0,Male,Mobile,2.84,3,1,0,1,0,0,2.41,87.08,0
13942,43.0,Male,Mobile,13.95,6,2,3,0,1,0,16.46,30.02,1
13943,50.0,Female,Mobile,2.62,2,1,0,1,0,0,5.44,73.64,1
13944,25.0,Male,Desktop,5.35,1,1,0,0,0,0,6.28,74.4,0
13945,47.0,Female,Mobile,6.0,1,0,0,0,0,0,6.06,75.47,1
13946,38.0,Female,Desktop,9.44,7,5,5,1,1,1,15.99,29.87,1
13947,34.0,Female,Mobile,3.36,4,1,0,0,1,0,3.43,84.05,1
13948,26.0,Female,Desktop,13.39,5,5,2,0,0,1,9.98,57.88,1
13949,44.0,Female,Desktop,14.22,11,4,2,0,0,1,19.4,61.78,1
13950,28.0,Female,Tablet,6.71,6,3,3,0,1,1,22.68,37.54,1
13951,43.0,Female,Mobile,5.15,6,4,4,1,0,1,12.86,62.23,1
13952,57.0,Female,Desktop,18.51,12,13,7,1,0,1,33.58,38.1,1
13953,47.0,Female,Mobile,9.25,4,4,2,0,0,1,10.01,58.87,1
13954,51.0,Female,Mobile,29.95,14,12,7,0,1,1,24.86,19.22,1
13955,30.0,Female,Mobile,12.61,4,1,3,1,1,0,20.34,23.11,1
13956,45.0,Male,Mobile,23.37,16,12,6,1,0,1,19.47,25.79,1
13957,26.0,Male,Mobile,7.84,4,0,0,1,0,0,2.4,78.94,0
13958,35.0,Female,Tablet,13.2,7,4,3,1,1,1,8.31,34.59,1
13959,55.0,Female,Desktop,20.24,16,9,8,1,0,1,32.76,27.9,1
13960,31.0,Female,Mobile,16.53,9,5,3,1,0,1,17.85,65.38,1
13961,49.0,Female,Mobile,14.53,11,3,1,0,0,1,17.2,54.1,1
13962,48.0,Male,Mobile,9.56,11,3,2,0,1,1,9.86,59.72,1
13963,48.0,Male,Mobile,10.72,5,4,4,0,0,1,8.23,51.66,0
13964,25.0,Male,Mobile,3.9,2,0,0,1,0,0,2.55,80.07,0
13965,43.0,Female,Desktop,21.23,10,8,8,1,1,1,29.9,25.29,1
13966,36.0,Male,Tablet,27.85,12,7,8,0,0,1,29.18,13.71,1
13967,48.0,Male,Mobile,14.21,4,5,3,0,0,1,6.41,74.42,1
13968,21.0,Male,Tablet,13.99,3,2,5,1,1,0,9.91,42.78,1
13969,41.0,Male,Desktop,22.31,19,5,8,0,1,1,36.73,29.7,1
13970,40.0,Male,Mobile,15.67,5,3,1,1,0,1,13.95,64.23,1
13971,18.0,Female,Mobile,7.13,4,1,0,0,0,0,7.28,70.25,0
13972,29.0,Male,Mobile,8.55,6,5,2,1,0,1,13.13,32.66,1
13973,19.0,Male,Mobile,22.37,13,10,8,1,1,1,23.23,33.61,1
13974,30.0,Male,Mobile,3.78,7,3,6,1,1,1,5.74,75.63,1
13975,43.0,Female,Mobile,21.06,15,5,8,1,1,1,32.51,6.26,1
13976,39.0,Male,Mobile,2.3,1,0,0,0,0,0,5.53,84.16,1
13977,39.0,Male,Tablet,17.05,6,2,3,1,1,0,10.55,70.0,1
13978,27.0,Female,Desktop,12.57,10,3,2,1,1,1,18.47,57.54,1
13979,49.0,Female,Mobile,4.07,1,0,0,0,1,0,5.71,83.59,0
13980,37.0,Male,Mobile,6.97,4,1,0,0,1,0,3.23,95.15,0
13981,38.0,Male,Mobile,4.54,4,1,0,0,0,0,2.07,70.49,0
13982,47.0,Male,Mobile,,16,12,4,1,1,1,28.68,11.03,1
13983,28.0,Female,Desktop,17.46,8,2,2,0,1,0,12.02,46.42,1
13984,40.0,Female,Mobile,,6,3,3,1,0,1,9.82,46.21,1
13985,42.0,Male,Desktop,8.19,3,1,3,0,1,0,14.84,79.74,1
13986,32.0,Male,Mobile,16.6,8,2,2,1,1,0,9.65,51.68,1
13987,44.0,Male,Mobile,4.62,2,0,0,1,0,0,3.06,71.23,0
13988,42.0,Male,Mobile,11.67,6,5,3,0,0,1,10.69,49.44,1
13989,36.0,Male,Desktop,4.51,2,0,0,0,1,0,7.51,91.06,0
13990,36.0,Male,Mobile,4.72,4,0,0,0,0,0,6.43,74.25,0
13991,43.0,Male,Tablet,3.54,3,1,0,1,1,0,2.23,71.28,0
13992,45.0,Male,Desktop,14.2,5,4,3,1,0,1,16.83,68.04,1
13993,38.0,Female,Mobile,6.55,3,1,0,0,0,0,3.51,81.2,0
13994,49.0,Male,Mobile,12.71,9,3,3,1,0,1,16.64,53.13,1
13995,44.0,Male,Mobile,5.22,5,4,6,0,0,1,7.76,70.14,1
13996,20.0,Female,Desktop,9.41,6,3,2,1,0,1,17.3,39.04,1
13997,23.0,Female,Mobile,5.36,3,2,5,1,1,0,9.79,75.83,1
13998,49.0,Female,Mobile,,10,3,2,0,0,1,16.45,58.23,1
13999,35.0,Male,Desktop,10.36,9,2,1,1,0,0,8.39,62.03,1
14000,39.0,Male,Mobile,26.24,11,7,6,0,0,1,34.14,31.76,1
14001,49.0,Male,Mobile,7.34,1,0,0,1,0,0,4.23,70.35,0
14002,37.0,Female,Mobile,3.64,2,0,0,0,0,0,2.55,76.25,0
14003,38.0,Male,Mobile,26.14,12,12,5,0,1,1,31.92,37.47,1
14004,29.0,Male,Mobile,8.15,9,2,1,1,0,0,13.55,52.48,1
14005,41.0,Male,Mobile,24.66,14,9,7,1,1,1,30.14,8.87,1
14006,43.0,Male,Mobile,3.32,9,5,4,1,0,1,15.78,72.6,1
14007,32.0,Female,Mobile,10.92,5,3,1,1,1,1,15.08,49.76,1
14008,28.0,Male,Desktop,16.3,9,4,2,1,0,1,10.0,42.48,1
14009,60.0,Male,Mobile,15.47,11,2,3,0,1,0,12.83,57.74,1
14010,37.0,Male,Mobile,7.36,3,1,2,1,0,0,12.44,22.54,1
14011,31.0,Male,Mobile,21.02,11,11,5,1,1,1,34.42,20.78,1
14012,45.0,Female,Mobile,13.92,5,4,3,0,0,1,8.56,52.15,1
14013,37.0,Male,Mobile,11.51,9,4,3,1,0,1,16.99,50.44,1
14014,27.0,Female,Mobile,16.56,11,6,7,1,1,1,34.27,35.13,1
14015,42.0,Male,Desktop,10.56,8,2,2,1,1,0,8.69,66.93,1
14016,29.0,Male,Mobile,5.87,4,0,0,0,1,0,4.57,84.68,1
14017,53.0,Female,Mobile,12.52,7,3,2,0,0,1,19.51,68.24,1
14018,42.0,Female,Mobile,5.1,2,0,0,0,0,0,4.3,87.31,1
14019,35.0,Male,Mobile,10.88,6,1,6,0,1,0,5.66,58.25,0
14020,39.0,Female,Mobile,5.62,2,1,0,1,0,0,6.58,73.78,0
14021,47.0,Male,Tablet,18.9,12,8,8,0,0,1,34.73,33.28,0
14022,39.0,Male,Mobile,12.73,6,5,3,1,1,1,15.14,51.55,1
14023,59.0,Female,Mobile,15.53,7,4,2,1,1,1,13.84,47.24,1
14024,49.0,Male,Desktop,3.33,3,0,0,1,0,0,7.87,85.18,0
14025,42.0,Male,Desktop,14.19,6,5,1,1,1,1,8.1,65.91,1
14026,28.0,Female,Desktop,16.14,9,5,2,1,0,1,14.21,47.68,1
14027,36.0,Female,Mobile,15.49,19,9,6,1,1,1,31.25,36.44,1
14028,42.0,Male,Mobile,2.94,3,0,0,0,1,0,2.39,91.86,0
14029,29.0,Male,Desktop,7.79,1,1,0,1,0,0,7.23,74.28,0
14030,50.0,Male,Desktop,7.55,3,1,0,1,1,0,5.38,78.69,1
14031,28.0,Female,Mobile,14.92,8,4,2,0,0,1,15.13,69.68,1
14032,31.0,Male,Desktop,21.14,16,11,4,1,0,1,22.72,17.07,1
14033,32.0,Male,Mobile,12.2,6,5,2,0,1,1,23.24,58.7,1
14034,45.0,Female,Mobile,5.34,1,0,0,0,1,0,6.33,89.07,0
14035,29.0,Male,Tablet,16.63,8,4,3,1,0,1,14.35,37.25,1
14036,20.0,Female,Tablet,18.45,14,6,6,0,0,1,37.7,5.03,1
14037,48.0,Female,Desktop,,10,2,2,1,1,0,8.51,32.93,1
14038,33.0,Male,Mobile,9.82,9,3,2,1,1,1,14.0,62.47,1
14039,27.0,Female,Mobile,11.56,6,5,1,0,1,1,18.85,68.13,1
14040,30.0,Male,Mobile,2.51,3,1,0,0,0,0,6.71,88.93,0
14041,55.0,Male,Desktop,7.89,4,1,0,0,0,0,2.21,86.3,1
14042,31.0,Female,Mobile,3.23,3,1,0,0,1,0,2.61,81.83,0
14043,36.0,Female,Desktop,26.94,19,13,4,0,0,1,22.43,6.02,1
14044,33.0,Female,Desktop,6.91,3,1,0,1,1,0,4.88,76.26,1
14045,25.0,Male,Mobile,2.02,2,1,0,0,0,0,3.88,70.16,0
14046,30.0,Male,Tablet,9.83,7,5,1,1,1,1,12.71,68.88,1
14047,24.0,Female,Desktop,5.17,2,1,0,1,0,0,3.82,89.62,0
14048,47.0,Male,Desktop,3.63,2,1,0,0,1,0,3.03,99.27,0
14049,39.0,Female,Mobile,13.48,4,5,4,1,0,1,23.26,64.07,1
14050,60.0,Male,Tablet,3.52,2,0,0,1,0,0,2.9,72.23,0
14051,30.0,Male,Mobile,24.74,16,9,7,1,1,1,32.66,26.78,1
14052,29.0,Male,Mobile,13.31,10,4,1,1,1,1,17.79,47.84,1
14053,53.0,Male,Desktop,29.34,10,5,3,1,1,1,33.13,19.91,1
14054,48.0,Female,Mobile,17.26,10,2,1,1,0,0,16.19,41.8,1
14055,41.0,Male,Mobile,3.16,2,1,0,0,0,0,6.97,72.67,0
14056,26.0,Female,Mobile,23.55,13,6,4,1,1,1,21.88,33.38,1
14057,55.0,Male,Mobile,13.35,7,3,2,1,0,1,14.92,52.89,1
14058,37.0,Male,Tablet,23.68,17,12,5,1,1,1,27.91,10.09,1
14059,33.0,Female,Desktop,9.96,11,3,1,1,1,1,16.87,58.71,1
14060,49.0,Male,Mobile,12.44,8,3,6,0,0,1,5.05,52.8,1
14061,37.0,Female,Mobile,19.83,17,13,5,1,0,1,31.75,30.92,1
14062,26.0,Male,Tablet,13.01,5,3,3,1,0,1,18.17,27.8,1
14063,38.0,Male,Mobile,13.16,11,2,2,0,1,0,18.65,35.68,1
14064,30.0,Male,Mobile,8.27,5,5,1,0,0,1,17.77,31.19,1
14065,18.0,Female,Mobile,18.47,17,8,4,1,1,1,22.34,25.07,1
14066,29.0,Male,Mobile,3.15,8,2,6,1,1,0,24.7,72.5,1
14067,32.0,Female,Mobile,6.87,4,2,3,1,0,0,21.9,23.68,1
14068,26.0,Male,Mobile,12.34,9,5,1,0,0,1,8.57,31.83,1
14069,43.0,Female,Mobile,25.42,18,11,8,1,1,1,17.3,34.76,1
14070,30.0,Female,Mobile,2.09,1,1,0,1,1,0,2.14,95.13,0
14071,42.0,Female,Desktop,13.79,5,3,2,0,0,1,16.69,43.04,1
14072,25.0,Female,Desktop,5.88,2,1,0,1,0,0,3.55,84.46,0
14073,47.0,Male,Desktop,12.36,5,4,1,0,0,1,10.23,67.89,1
14074,25.0,Female,Mobile,4.42,9,1,6,0,0,0,12.4,63.03,1
14075,18.0,Female,Desktop,7.53,3,0,0,0,1,0,2.88,90.96,0
14076,50.0,Male,Desktop,20.37,17,13,7,1,0,1,38.94,9.45,1
14077,29.0,Female,Desktop,9.12,5,3,1,1,1,1,15.15,62.84,1
14078,55.0,Male,Mobile,6.14,1,0,0,1,1,0,7.93,95.64,0
14079,43.0,Male,Mobile,,7,5,2,1,0,1,9.24,41.51,1
14080,45.0,Male,Desktop,8.74,11,4,1,0,1,1,9.24,43.29,1
14081,48.0,Male,Mobile,4.55,4,1,0,0,0,0,2.21,87.82,1
14082,39.0,Female,Mobile,15.72,11,6,6,1,1,1,36.87,17.58,1
14083,39.0,Male,Mobile,3.3,8,3,6,0,1,1,12.33,42.81,1
14084,50.0,Female,Mobile,5.32,3,1,0,0,0,0,3.69,93.23,0
14085,39.0,Male,Mobile,2.91,2,1,0,1,0,0,4.16,84.12,1
14086,30.0,Female,Desktop,11.78,9,3,2,0,0,1,15.9,32.9,1
14087,43.0,Male,Desktop,19.77,13,8,6,1,0,1,32.79,37.68,0
14088,18.0,Female,Mobile,9.4,7,3,3,0,0,1,14.12,46.04,1
14089,51.0,Male,Desktop,6.89,2,1,0,1,1,0,3.59,72.33,0
14090,51.0,Female,Mobile,15.66,10,3,3,0,0,1,17.6,43.76,1
14091,49.0,Female,Mobile,10.28,3,2,2,1,0,0,11.85,53.39,1
14092,49.0,Female,Mobile,12.38,11,5,3,1,0,1,16.02,66.74,1
14093,37.0,Male,Mobile,13.42,11,5,1,1,0,1,9.61,59.81,1
14094,36.0,Female,Mobile,11.48,4,1,3,1,1,0,17.82,28.61,1
14095,25.0,Female,Desktop,19.5,18,11,5,1,0,1,35.63,28.45,1
14096,55.0,Female,Desktop,29.53,10,6,3,1,0,1,28.11,22.86,1
14097,33.0,Male,Mobile,12.83,7,3,3,1,0,1,18.8,52.99,1
14098,41.0,Male,Mobile,4.43,7,1,5,0,1,0,20.39,74.39,1
14099,40.0,Female,Mobile,16.05,13,9,6,1,0,1,35.83,39.92,1
14100,24.0,Female,Tablet,14.27,5,2,4,0,0,0,11.45,75.76,1
14101,20.0,Female,Mobile,18.35,12,6,6,0,0,1,39.6,15.12,1
14102,38.0,Female,Mobile,28.94,16,11,4,0,0,1,37.96,17.55,1
14103,,Female,Mobile,9.33,11,4,1,0,0,1,16.38,60.71,1
14104,37.0,Male,Mobile,12.21,9,3,1,1,1,1,19.29,62.04,1
14105,48.0,Male,Tablet,29.27,19,8,4,0,0,1,16.55,33.08,1
14106,40.0,Male,Mobile,9.27,10,3,1,0,1,1,17.2,54.24,1
14107,45.0,Male,Desktop,11.23,9,5,1,1,0,1,10.05,44.47,1
14108,42.0,Male,Desktop,2.5,4,0,0,1,1,0,2.1,79.06,0
14109,34.0,Male,Desktop,19.11,16,13,7,0,1,1,28.74,18.53,1
14110,27.0,Female,Desktop,7.81,1,0,0,0,0,0,7.54,80.57,0
14111,40.0,Male,Desktop,21.62,16,5,6,1,0,1,36.09,31.1,1
14112,38.0,Female,Mobile,28.31,10,7,5,1,1,1,18.79,31.0,1
14113,47.0,Male,Desktop,6.56,4,1,0,1,0,0,3.02,75.46,0
14114,36.0,Female,Tablet,9.31,7,5,2,1,0,1,8.7,45.16,1
14115,35.0,Female,Mobile,11.6,11,2,2,1,0,0,14.49,40.11,1
14116,35.0,Female,Mobile,17.46,6,2,2,1,0,0,18.33,62.21,1
14117,28.0,Female,Mobile,15.17,7,4,1,0,0,1,11.57,58.48,1
14118,52.0,Male,Mobile,7.13,3,0,0,0,1,0,4.98,90.36,1
14119,49.0,Male,Mobile,14.59,8,5,4,1,0,1,7.29,51.62,1
14120,25.0,Female,Mobile,5.7,2,0,0,0,1,0,5.79,97.82,0
14121,46.0,Female,Desktop,27.33,17,13,6,0,0,1,34.3,12.81,1
14122,19.0,Female,Mobile,12.59,5,3,3,1,0,1,13.99,52.14,1
14123,47.0,Female,Desktop,26.7,11,7,5,1,0,1,26.22,34.97,1
14124,31.0,Male,Desktop,17.56,8,4,1,0,0,1,13.64,50.28,1
14125,41.0,Male,Mobile,15.9,14,9,8,0,1,1,35.61,5.22,1
14126,18.0,Female,Mobile,29.28,19,6,8,1,1,1,29.62,16.52,1
14127,26.0,Female,Mobile,24.18,11,9,8,0,1,1,17.33,20.67,1
14128,42.0,Female,Tablet,3.29,4,1,0,0,1,0,5.53,82.12,1
14129,30.0,Female,Desktop,,16,10,7,1,1,1,15.66,30.2,1
14130,29.0,Female,Desktop,12.73,11,5,1,1,1,1,8.89,36.6,1
14131,51.0,Female,Desktop,3.0,1,1,0,1,0,0,5.93,88.51,0
14132,60.0,Male,Mobile,17.99,6,5,1,1,1,1,12.95,63.82,1
14133,47.0,Female,Mobile,11.62,7,2,3,0,0,0,16.35,54.76,0
14134,27.0,Female,Mobile,9.53,8,3,1,1,1,1,19.33,53.32,1
14135,55.0,Female,Mobile,24.2,10,9,8,0,1,1,39.96,29.93,1
14136,22.0,Female,Mobile,8.5,5,5,1,0,0,1,15.53,46.78,1
14137,34.0,Female,Desktop,16.81,5,4,1,1,1,1,17.08,42.36,1
14138,38.0,Female,Mobile,6.49,2,1,0,1,1,0,2.51,94.39,1
14139,57.0,Female,Mobile,15.07,10,9,8,1,1,1,24.61,22.35,1
14140,47.0,Male,Desktop,10.34,9,5,2,0,0,1,8.6,55.62,1
14141,33.0,Female,Desktop,8.73,5,2,2,0,1,0,16.15,39.42,1
14142,28.0,Male,Mobile,15.93,14,12,8,0,1,1,29.28,36.28,1
14143,48.0,Female,Tablet,13.61,10,4,2,1,1,1,10.13,66.2,1
14144,32.0,Male,Mobile,11.98,11,2,2,0,0,0,13.18,43.92,1
14145,40.0,Male,Desktop,8.67,5,2,1,0,0,0,16.8,46.92,1
14146,24.0,Male,Tablet,20.56,17,5,4,0,0,1,18.66,33.4,1
14147,43.0,Male,Mobile,23.87,14,13,4,1,0,1,28.86,34.22,1
14148,42.0,Female,Desktop,14.05,10,3,3,0,1,1,19.3,44.29,1
14149,25.0,Male,Desktop,4.75,2,1,0,1,1,0,7.69,98.09,0
14150,48.0,Female,Mobile,4.06,4,1,0,1,1,0,3.85,85.93,1
14151,43.0,Female,Desktop,25.2,16,5,3,0,0,1,30.41,5.41,1
14152,45.0,Female,Desktop,11.33,8,5,4,1,1,1,22.49,60.74,1
14153,34.0,Female,Desktop,16.67,9,5,1,0,1,1,14.0,50.06,1
14154,39.0,Male,Desktop,5.47,1,1,0,0,1,0,3.93,91.42,0
14155,38.0,Female,Mobile,26.21,11,5,5,0,1,1,26.01,5.66,1
14156,36.0,Male,Mobile,21.56,10,9,3,0,0,1,21.49,24.34,1
14157,39.0,Male,Mobile,4.87,8,3,3,1,1,1,17.17,57.04,1
14158,50.0,Female,Mobile,22.34,14,5,6,1,0,1,22.42,23.8,1
14159,48.0,Female,Tablet,9.71,8,1,6,0,0,0,24.0,48.27,1
14160,26.0,Male,Mobile,4.26,1,1,0,1,0,0,3.35,96.45,0
14161,47.0,Male,Mobile,5.58,4,0,0,0,0,0,7.0,92.34,1
14162,49.0,Male,Mobile,4.54,2,0,0,1,1,0,6.01,71.78,0
14163,36.0,Female,Mobile,26.16,14,11,6,0,0,1,36.16,25.67,1
14164,43.0,Male,Mobile,2.91,2,0,0,0,1,0,6.0,93.3,0
14165,42.0,Female,Mobile,17.01,6,5,1,0,0,1,11.53,60.54,1
14166,29.0,Male,Mobile,8.29,8,3,2,0,1,1,16.47,47.85,1
14167,34.0,Male,Desktop,13.81,10,2,1,1,1,0,8.38,40.58,1
14168,45.0,Female,Mobile,4.88,9,3,5,0,0,1,10.9,77.63,1
14169,33.0,Male,Desktop,2.22,2,0,0,1,1,0,5.95,70.87,0
14170,47.0,Female,Mobile,10.52,5,3,3,1,0,1,9.66,55.83,1
14171,51.0,Male,Mobile,23.7,14,6,6,0,1,1,25.49,21.03,1
14172,49.0,Female,Mobile,3.74,1,0,0,1,0,0,5.61,89.7,0
14173,57.0,Female,Tablet,26.13,14,5,4,0,0,1,24.95,13.54,1
14174,37.0,Female,Desktop,23.04,15,10,3,1,0,1,35.3,38.93,1
14175,39.0,Male,Mobile,12.71,8,3,6,0,0,1,5.75,65.69,1
14176,41.0,Female,Mobile,3.99,8,3,4,0,0,1,22.68,63.51,1
14177,37.0,Female,Mobile,9.58,8,5,2,0,1,1,10.85,65.36,1
14178,43.0,Male,Desktop,15.14,11,3,3,1,0,1,15.83,33.46,1
14179,20.0,Female,Tablet,5.55,3,1,0,1,0,0,4.96,95.8,0
14180,40.0,Female,Mobile,12.5,10,5,1,1,1,1,18.86,39.02,1
14181,24.0,Male,Mobile,7.73,3,1,0,1,0,0,2.45,99.45,1
14182,28.0,Male,Mobile,14.85,11,4,1,0,0,1,8.3,61.15,1
14183,45.0,Female,Desktop,11.73,4,2,4,1,1,0,19.84,74.95,1
14184,36.0,Male,Mobile,14.35,7,3,2,0,0,1,9.61,30.12,1
14185,44.0,Male,Mobile,13.15,5,5,2,0,0,1,13.01,55.27,1
14186,35.0,Female,Mobile,8.77,11,5,3,0,0,1,17.74,35.67,1
14187,49.0,Male,Mobile,15.85,11,3,3,1,0,1,11.66,39.71,1
14188,35.0,Male,Desktop,5.41,4,1,3,0,0,0,17.91,40.9,1
14189,18.0,Female,Mobile,10.42,11,3,2,0,1,1,16.48,31.6,1
14190,40.0,Male,Mobile,17.26,16,10,3,1,0,1,15.92,25.16,1
14191,18.0,Female,Desktop,13.31,7,3,3,1,0,1,17.49,43.88,1
14192,23.0,Female,Mobile,7.81,1,1,0,0,0,0,3.7,87.85,1
14193,29.0,Male,Mobile,16.78,5,5,2,1,0,1,9.31,47.42,1
14194,27.0,Female,Tablet,17.91,11,8,8,1,0,1,37.83,18.15,1
14195,32.0,Male,Desktop,4.84,2,1,0,1,0,0,7.06,76.05,1
14196,27.0,Female,Mobile,5.63,1,1,0,1,1,0,5.6,77.76,0
14197,23.0,Female,Mobile,5.53,3,0,0,0,0,0,2.99,92.24,1
14198,53.0,Male,Tablet,27.71,19,5,6,1,1,1,23.77,16.06,1
14199,31.0,Male,Mobile,17.91,16,11,8,1,0,1,25.99,38.4,1
14200,18.0,Female,Desktop,15.49,10,5,1,0,1,1,14.31,56.62,1
14201,34.0,Female,Mobile,15.96,7,5,2,0,1,1,19.58,51.03,1
14202,26.0,Female,Mobile,8.71,5,2,6,0,0,0,19.16,26.4,0
14203,29.0,Male,Desktop,21.46,15,8,7,0,0,1,25.77,34.08,1
14204,45.0,Male,Mobile,17.33,16,6,8,0,1,1,32.56,6.0,1
14205,33.0,Male,Mobile,19.21,17,8,5,1,1,1,32.76,5.64,1
14206,26.0,Female,Mobile,29.51,11,10,4,1,1,1,38.69,8.21,1
14207,42.0,Male,Mobile,16.93,9,4,2,0,0,1,19.85,51.89,1
14208,49.0,Male,Mobile,8.83,4,5,2,0,0,1,19.77,53.43,1
14209,43.0,Male,Mobile,10.65,9,1,3,0,0,0,24.9,25.54,1
14210,18.0,Female,Mobile,5.45,2,0,0,0,0,0,7.49,91.78,0
14211,26.0,Male,Mobile,3.04,3,0,0,1,0,0,4.58,80.76,0
14212,38.0,Female,Mobile,5.69,7,5,2,0,1,1,24.43,55.54,1
14213,35.0,Male,Tablet,16.97,9,2,2,1,0,0,11.84,59.78,1
14214,34.0,Male,Mobile,8.37,4,4,3,1,1,1,19.83,22.63,1
14215,28.0,Male,Mobile,12.15,5,5,3,0,1,1,13.77,46.23,1
14216,23.0,Male,Mobile,7.68,2,0,0,1,1,0,4.37,90.64,0
14217,58.0,Female,Mobile,7.24,3,1,0,1,0,0,5.84,81.82,1
14218,38.0,Female,Mobile,4.68,4,0,0,0,0,0,6.16,93.7,0
14219,44.0,Female,Mobile,4.24,2,1,0,1,0,0,4.78,74.15,0
14220,38.0,Male,Mobile,13.85,10,3,1,1,0,1,8.82,41.45,1
14221,38.0,Female,Mobile,20.3,16,10,5,1,1,1,21.38,8.21,1
14222,37.0,Female,Tablet,11.91,3,4,4,1,0,1,13.5,23.08,1
14223,26.0,Female,Mobile,14.59,11,4,2,1,0,1,15.98,62.46,1
14224,22.0,Female,Desktop,10.71,7,5,3,1,0,1,12.66,43.76,1
14225,41.0,Male,Mobile,17.65,5,3,2,1,1,1,13.03,57.95,1
14226,39.0,Male,Mobile,8.43,5,2,1,0,0,0,12.2,68.82,1
14227,47.0,Female,Mobile,17.93,6,5,1,1,0,1,17.35,57.98,1
14228,45.0,Female,Mobile,5.9,3,1,0,0,1,0,7.01,79.0,0
14229,29.0,Male,Mobile,5.79,3,0,0,0,0,0,7.06,75.59,0
14230,49.0,Female,Desktop,5.61,3,0,0,1,0,0,4.92,71.49,1
14231,45.0,Female,Mobile,3.7,1,1,0,0,1,0,3.34,72.31,0
14232,44.0,Female,Mobile,29.51,12,13,6,1,0,1,18.65,37.69,1
14233,60.0,Male,Desktop,7.45,3,0,0,0,1,0,7.65,83.04,0
14234,58.0,Male,Mobile,8.02,3,4,5,1,0,1,16.87,52.09,1
14235,44.0,Male,Mobile,3.24,4,2,4,1,0,0,13.04,49.21,1
14236,43.0,Female,Mobile,14.57,4,1,6,1,0,0,17.85,36.98,1
14237,48.0,Female,Mobile,4.56,3,3,5,1,1,1,20.93,69.45,1
14238,32.0,Female,Desktop,9.32,11,5,3,0,0,1,13.63,43.35,1
14239,32.0,Female,Mobile,11.09,11,2,2,1,1,0,10.75,35.82,1
14240,44.0,Male,Desktop,7.56,1,1,0,0,1,0,6.43,96.38,0
14241,29.0,Male,Mobile,15.57,14,12,5,1,0,1,39.21,5.61,1
14242,43.0,Male,Mobile,7.46,8,3,4,1,1,1,13.16,43.27,1
14243,39.0,Male,Mobile,7.76,7,5,6,0,0,1,22.16,77.13,1
14244,29.0,Male,Mobile,12.79,7,4,2,1,0,1,14.51,42.93,1
14245,38.0,Female,Mobile,23.67,13,9,5,1,0,1,16.97,13.12,1
14246,51.0,Male,Mobile,3.48,4,0,0,0,1,0,7.42,81.57,0
14247,38.0,Female,Mobile,5.73,3,0,0,1,0,0,7.24,98.74,1
14248,38.0,Female,Mobile,21.49,14,13,8,1,1,1,34.88,11.7,1
14249,41.0,Female,Desktop,9.03,10,4,2,1,0,1,12.3,55.92,1
14250,42.0,Male,Mobile,3.57,4,5,5,1,1,1,6.23,71.85,1
14251,34.0,Male,Desktop,5.26,3,1,0,0,1,0,4.24,82.8,0
14252,41.0,Male,Desktop,8.57,5,5,2,1,1,1,5.37,30.9,1
14253,27.0,Male,Mobile,8.9,9,3,3,1,1,1,14.16,42.33,1
14254,30.0,Female,Mobile,20.15,17,7,4,1,0,1,32.49,11.86,1
